pull_request_id,body,Agrees
32148,with something like this  we would not have to list out any  only the exceptions to the pattern,1
32148,please be more specific  you want to put them on a different class  thats just moving them  you dont like the method names  or the way it uses the class attributes     ,1
32148,that seems like an api win since that is the most common case  would make it simpler and faster maybe too,1
32148,this is used by the tasks thing  so i think it will be a leftover and get deleted  took this out too  it is referenced in a tasks method  obviously we dont have any tests related to this nothing new   failed with it gone  and we want to remove that ,1
32195,and really  if this isnt a good test  thats fine i was also trying to test the clearing of redis did something if you ramp this up from   then more than this test would fail if you didnt clear redis so   whatever you think is best,1
32148,we would have to test  but you may be right  i may have added it when something else was broken  or it may actually be necessary,1
32148,but it needs a test if we want to keep it and use it,1
32148,you mean i did this   sorry  im sure i never meant this as a final solution,0
32148,was only referenced in a couple of specs  got rid of that and i think this is good now  ,0
32222,as i understand this was copy paste  in the jpa adapter wont be applied on the polling task proxy it is direct adapter ability,0
32148,might have been a dumb comment  seemed like it wasnt necessarily user specific code  i think i need to catch up a bit,1
32224,ditto this with parentheses,0
32148,i agree  and i keep getting myself confused about the final api on this stuff    yes  lets address this by getting rid of the old stuff at the right point in the process,0
32222,thanks artem  we can actually remove this element as the transactions will be handled by the poller in case of an inbound adapter,0
32131,agreed  although the user doesnt have to use for sure we should check to see if is defined  otherwise this will blowup apart from that  what if we offer a localization feature  where home    and action,0
32236,as this enum is public  it might make sense to give it a more c friendly name    how  do you feel about       ,1
32222,we do rely on the sub element of the  element for inbound channel adapter and we proxy the class if we have the  sub element to the outbound channel adapter gateway    the,1
32222,yes  amol  i understand  im about this javadoc its not reflect the reality of resulted  however  i think this code will be moved somewhere up  when mark will give agree to implement ,0
32148,this was  i think  we may want to move parts of this to session or whatever that becomes,1
32236,sorry  i overlooked this could you move this type to the main  namespace ,0
32148,session will be problematic unless it will play well with the existing session model class that is more or less implicit  and i agree with   and that it needs a better home,1
32222,markfisher what should be the best way to refactor this  should we create a common util class under where we store common xml config parsing utility methods  ,1
32169,yes  i was suggesting by default  which would mean that poisson noise could be ignored which it can at long wavelengths,1
32148,i dont think this has to be hardcoded  but it was convenient a few times in debugging  in any case  it shouldnt need to be hardcoded,1
32148,re the stamper attribute explicit in the version create  i think i may have had trouble getting the equivalent of this to work right for revisions  or maybe i hadnt done it right yet,1
28029,i dont see how this will harm anything,1
32148,that may be debatable  but i changed this case back  i did notice the same pattern two other places  and i wonder if you find it the same there,1
32268,out of curiosity  why these  lines are enclosed with     is there something special about this syntax im not aware of ,1
32268,nothing special  i think there may have been an else on line ,1
32148,i think maybe the whole file can be removed  or at least thats the goal,1
32148,im thinking that the order of these is important in thinking about which parts to add first  next   ,1
32290,yes  it should be within check ,0
32299,i adjusted the start date  but i dont think this reduces the time it takes to build at least it doesnt with some fairly simple timings looking over the vbench code  it looks like the repo is rebuilt into a   clean directory for each commit i could be ,1
32148,i added a new codname method that looks it up in codenames,1
32305,this shouldnt be here,1
32305,a bit of an explanation as to what this does would be helpful,1
32305,when the server has a lot of ip addresses and i want to do proxy throught special ip  listen on that ip didnt help  server will connect throught default ip  this patch fix it  ,1
32148,i think this test can be if codename  but we need tests for it  then,1
32305,right  i get that i mean in the file itself  such that others viewing the example later can make sense of it that  and id collapse the proxy examples  no need for two  just document this option,0
32313,this factory object is what im currently using to put together a sequence of worlds to be played in order  along with their descriptions it would probably be much better as some sort of dsl  or even a   json file  ,1
32148,i attempted to get rid of this  but there are clearly dependencies  what i intended for this is that it would be automatic  generated if necessary when you assemble all your packs with the core and   deploy,1
32313,similar to   this code could probably benefit from a nice dsl but in the code below you will be able to see how my generalized world objects are meant to be used the  reflects the layout of the world   used in practic,0
32313,this is about as simple of an object as you can imagine  but its mostly because i didnt really add any abstraction at all it probably can be the home of more interesting level specific logic later,1
32313,because there  is  a possibility for floating point precision errors  i do rejection sampling and generate a new point if it is not in the distance range this is messy business  and is possibly a sign of a   bad model the problem is that the borders betwe,1
32148,this method needs to be used in a few more places  or the underlying  which iterates through the set members resetting the patterns on each one,1
32313,before the points we chose were truncated to integers  now that they arent we need to prevent displaying giant unformatted floats but i sort of hate doing formatting code in data structures  perhaps   this belongs elsewhere ,1
32313,this is a clever tagging trick which facilitates easy lookup of points via the  object that  wraps its points in its a bit of a kludge but works surprisingly well,1
32313,total hack this is a sign i am trying too hard  i should instead be creating an enumerator here  or storing and incrementing an index,1
32313,this is definitely a sign of an object that needs to be extracted whenever you have a method that says lets delete all the variables and reinitialize them  you are essentially recreating object   creation destruction mechanisms still  i struggled to f,0
32313,i was really happy to get this logic out of the ui code  although  is an incredibly vague method name,0
32318,what about something like  i feels cleaner  wdyt      ,1
32313,needed to remove this because the presenter needs to present messages throughout the game  not just at the end,1
32313,determining whether the game is finished now relies on a boolean field  which is actually a bit cleaner than checking for the presence of a display message,1
32313,while it was a bit tedious to set this up  it makes it possible for us to both run the game as an executable script  and also control it grammatically from  testing tool,1
32313,if we had used a hash  this would look like    ,1
32313,if we had used a hash  this would look like    ,1
32148,stuff comes last  right ,0
32313,adding these acceptance tests was a mixed blessing on the one hand  it is a very rigorous test because it verifies the ability to play through an entire game using the same inputs as a player would   enter on the other hand  it is extremely fragile code a,1
32331,ideally this should be    rails generate ,1
32148,we can autoinstantiate all of these things without having a file  i want to try to avoid writing local files whereever possible so that were compatible with readonly systems like heroku,1
32339,can you remove this  i assume it was for debugging during development ,1
32148,this should be done in a rule set  right ,1
32342,use like  ,1
32342,future note  consider adding an option for splitting up all data sent by a would be an excellent way to make sure that this always works for every request we make from the test suite,1
32331,indeed ive made the correction,1
32148,note that this is updated  i did manage to update the commit range  and it shows the new diffs  maybe i should target the pull request to agil  though  not develop,1
32342,the data is transparently sent as multiple packets by tcp  but theyre reassembled into a stream when theyre received so this interaction between the two layers isnt usually seen by the receiver unless   its on a slow link with high packet loss and or hi,1
32342,i agree we need specific tests for this  i dont agree that this has to be in the client for unusual behaviors  raw is what should be used  you already know im not a fan of adding dozens of nonsensical   options to my code  ,0
32318,sounds good to me  ,0
32148,the above change where becomes   but it must be right  seems like an odd move  but i think i remember now,1
32364,i dont think this should be a link  semantically this isnt linking to  another page,1
32361,only someone who knows about genetics would see this,1
32364,hmm  true i needed a id to point at from the attribute maybe its better to change back to class and loop through all on the page and give them a unique id  like,0
32310,agreed that was mostly a copy paste from the original code  i just made some changes to exploit some existing magit faces,0
32148,right  but it has to happen by the point we load this file now,0
32229,because if for any reason it fails dir is locked by some process or whatever  i dont think we should bug the user its really not such a big deal  just an empty dir left over on windows its quite easy   to have filesystem locks since the os handles th,1
32379,this line should not be used sorry,1
32148,right  as we have discussed before  thanks for the reminder,0
32386,maybe this should be separated for linux and use  to find yaml ,1
32386,i think that ruby build scripts will just use  anyway  if you set  but i could be wrong    the thing is  its really hard to detect whether libyaml is properly installed to be sure  you need to compile and link a program aga,1
32393,sorry  i cleaned the imports when refactoring the solution for url if you want i can add them again  but i dont think it worths it,0
32395,we should be sending back a valid json string   is invalid json because invalid assertion  is being stuck on the front of it in line  the string concatenation should happen in   and   should   remain the raw re,1
32403,changed to no since it should only be testing stylistic i guess  feel free to change it back,1
32398,oh  i didnt know,0
32406,can we make the new class row templates include a common template to reduce code duplication ,1
32376,i see what you mean  just add write methods to the progress writer not  that clean but less classes i guess  ,1
32386,skaes maybe we could just wrap the old code in       ,1
32412,should the migration copy the internal names over to the display names or pass them through a reasonable mapping ,1
32376,i prefer an explicit call ctors should really only be used to initializing data its like  or   the progress writer can be started and stopped i can add  but ill leave it as star,1
32418,the released version fails  the problem has been fixed in master but the gem has not been released yet  ill change this as soon as omniauth is released again,1
32410,this is in   id remove it from the commit  if you want to keep it  id rename connect to so that other providers can make use of this file as well,1
32421,i think its the caller who should decide how something gets executed id remove the future  and the,1
32421,id probably remove all these methods and added a way to register async callbacks to the transitions,1
32431,certainly seems fine to me,0
32421,this was in place to get timeout behavior on the call  which i was thinking was necessary when sticking to nygards version of the circuit breaker  so if the call exceeds the call timeout that is   specified  that can be considered a failure      i can ce,1
32421,the timeout can be considered after the call returns it will not fail fast of current call  but the failure counter is increased  using future with await here is not an option  since it will consume additional thread resource,1
32421,sure thing  patrik  the durable mailbox implementations would then be responsible for their own timeout handling  which im understanding viktors point to be as well caller who should decide    thanks for the feedback ,0
32421,if theres a good place to look for examples here  that would be helpful to me  im thinking youre looking for a signature along the lines of    ,1
32421,definitely  thanks     i also need to make them config options  will need to dig a little deeper in that to see the best way so that the durable queue subclasses are kept dry,0
32421,i think you should have a separate perhaps extends,1
32421,ouch  thats embarassing  will do,0
32435,i think my editor broke the makefile  but this is the key line,1
32450,i agree with you that this is somewhat inefficient  also creating new elements on every frame is not so good for gc  one way we could avoid this calculation of the camera transform is with lazy evaluation not sure how to achieve this yet  but seems ,0
32410,sorry  i didnt notice this was included  wasnt supposed to be part of the commit given the will modify to have it service specific and will add a brief howto on how to use this d,0
32456,what if we want to have an offset for the destination ,1
32456,hmm  now we have two versions of each process and array method  lets document why we need both  and when to use which,1
32342,because were only testing  or  parts of the code and therefore only  or  tests should be needed if you want to make sure it works over many values you can just change the values  and  to   something more random or repeat it with a range of values ,1
32131,yeah that would be a good idea     about the strong opinion  maybe we could check if the controller responds to  or some method like that and call this code otherwise  it would allow easy overriding but let the behavior by default it w,0
32504,yes  worth trying to comment this out to see if we can still run it,0
32504,yes  good to move this in line,0
32504,yay  no more saving addresses twice in memory ,0
32169,just so were clear   is part of the astropy core  now  which means its a dependency of this package  has  in it  so i dont think it affects the modularity     but your point about it being more n,1
32510,the reason is that nonnegative integers include  and  is odd  so we cannot conclude that  is even,1
32491,please fix the cs here,1
32533,this solution  with a separate transition  certainly works is there a reason  though  not to simply enable the search button  every  time the appear event is fired ie  including the first time   ,1
32536,great  hint hint as in its current form it would break people who install it from here    thanks ,0
32482,because that would be obvious and make total sense   i guess i just needed a second pair of eyes  i was staring at the code last night thinking that something was not quite right,1
32576,theres already a default set in aliasmanager for the name   is this just a redo ,1
32576,seems these alias names should be defined in the aliasmanager setup not via startup calls  otherwise i cant rely on dpwebapi existing unless this component is enabled ,1
32576,great  missed that you had done that ill update the webapi component as well     mike,0
32355,mostly resolved now  some additional bugs fixed,1
32589,sorry  but i am removing this line for now  as its under discussion and we dont confuse the user with another choice that is a duplicate of an existing choice if you feel strongly about this  please take   it up with markp  its ultimately his call,0
32585,yes  that makes me think i need to add a credit section,0
32365,you are right about this one your approach before was much better,0
32585,quentin  can we go from an api point of view  what do we want to expose       can we make those the only tasks available  ,1
32365,you mean using this     basically  reverting  ,1
32589,i can live without it  but you might be asked for this again in future if a customer asks for a simplified offline install mechanism ie  w o having to unpack the larger zip     can you let me know when the new update sites are available  eg  ,1
32585,basically it is to enhance the irb shell capabilities,1
32608,a  is indeed built from a   but i wouldnt say it   is   a  how about only exposing the oid of the  ,1
32612,needs a comment indicating what the patch is forthis allows future maintainers to make informed decisions about whether to pull the patch or leave it in,1
32490,this is meant to test a module on its own  not in the context of a zf application,1
32365,most probably you need to use please check man  ebuild for that,1
32629,its probably not a good idea to have the  variable switching from referencing a dom element to a string better to cache the id in a new variable,1
32632,could you change that to a case statement please ,1
32629,this needs a bit of work  itd benefit from being dried out a bit  since creating audio and video elements is a very similar process also needs to have checks for undefined values,1
32088,the style used in the rest of this codebase for multiline blocks is to use  instead of curly braces,1
32629,can you give the audio video elements an id  save it to  and use  instead of ,1
32629,same as above  use  here,1
32608,and override the equality operators like you did in gitobject     you can directly use the   but youll have to define what uniquely identifies a note from another one,1
32342,bfrog thats actually a good idea i believe the reasoning here is that we already done the work to set up a set of expected requestresponse values in the test suite no need to duplicate anything if   all we want to do is to mess with the arrival rate of,0
32647,i considered this  that would make us repeat the console  undefined condition in each line,1
32647,i can use the same code in initializing the module instead of having to repeat it here,1
32647,what about the next guy who comes along and is messing with tests and has to rediscover it  i think its worth having the decisions about the code and its tests and building written in place,1
32647,does your implementation of require in the browser use the identical implementation as node ,1
32647,doing a delete on should return a   as  shouldnt exist    itay,1
32608,the oid is the identifier of the blob containing the text of the note try to  it,1
32647,originally it was i switched to in analogy with for arrays,1
32608,should the target of the note taken into account as well   should the same textual content created at a different moment pointing at a different object be considered the same note or not ,1
32608,hey  you stole my questions smile     should the target of the note taken into account as well     the problem is that there is currently no way in that im awere of which can give us the target of the note nothing comparable to,1
32667,same as above these are useless here and will just give us errors,0
32671,for caches we do not pull specific branches every cache is intended to have all available changesets,1
32680,please do not reformat sources without making a semantic change,1
32684,hmm  i wonder if you dont just want to return the query and let the caller fetch the results and turn them into a list  again im really really worried about the memory consumption of loading a bunch   of measurements into memory all at once also  a calle,1
32684,heres a case where you could iterate over results from the query returned by renamed to and serialize them one by one we would eventually change this code to construct the archive zip files on   the fly rat,1
32684,would be nice to factor this out into its own method allowing you to write a unit test for it  ,1
32682,good question dont have a good answer to that it seemed arbitrarily large enough to me but apparently not,0
32682,did you check for deserialization compatibility  ie run the old plugin  then update and browse this action using the new plugin  i think it will be ok just set to null by xstream but ought to check it,1
32682,do you want to include this in   not necessary  of course  but might be desirable,1
32682,might suggest a different method name  like   to make it clear that this is an analogue of  which is admittedly a bit of a misnomer currently,1
32684,you can use    with a single item not a tuple to deal with the line length issue also  please do not editorialize in comments  ,1
32684,more useful to include the full error text and a more descriptive error message to help with debugging  ,1
32682,ill make this   to capture one or more digits,0
32684,to be consistent with the rest of this app  please use a jsonencoded response  eg    ,0
32682,sure  ill add it as which mimics the default changeset format of hg log,0
32682,sounds good fortunately i think this pattern does not need to not match node ids  which on rare occasions will happen to consist of all decimal digits,0
32684,typo measurement you have this typo in several places  including the comments  please scour the source for this  ,1
32694,i think it will be better to have this sort of documentation in the wiki  what do you think ,1
32694,whops  sorry the refactor is necessary  but i mean  those lines        these seem to be,0
32694,sure i just removed this  theyre done,0
32694,just added to the wiki  ,1
32297,that part is now done,0
32699,does python not have   im using in a different script  but its not used in or ,1
32699,convention is that variables starting with an underscore are private obviously nothing enforces that and note also the existence of properties,1
32703,you could probably skip the or     should suffice,0
32699,i copied this from the above method which you wrote what would  do differently  ,1
32713,this list should be alphabetized  if you can put your name in the right place ill go ahead an merge it in,1
32718,do we have to bring this in globally  as part of loading the root puppet module ,1
32718,unless this is used in more than one terminus implementation  we can squash it down into the actual hiera endpoint  we might as well do that  the code reuse through inheritance approach is not   awesome    assuming that there isnt some codified metapr,1
32718,so  the stubby tests are ok  but it would be great to have some tests that only run if hiera is installed  and that actually  do  the lookup  otherwise if the hiera interface changes we will totally keep   passing,1
32673,i checked some places and k doesnt do anything with these flags so its not a bad thing  they just get synced now its good for when we would add support for them,1
32729,always use shell paths instead of hardcoded windows paths because windows likes to virtualize these directories and virtualization is used for program files in the cloud in this case  use ,1
32732,will this work in a nonexecutable part of the script  is it needed as it is already in  ,1
32734,having a ten second timeout for running the two local tests was pretty useful,1
32732,does this work on the production server as well as on the developers machine  lets try a test script on the production machine before we change anything else,1
32732,lets change the name of the file to something that does not identify me perhaps ,1
32738,i wonder if less has some magic for sprites builtin  thinkingoutloud,1
32732,maybe change  to,1
32734,i didnt think about the use of   i made it match the example in the readme youre right that the local test made perfect sense to have a short timeout,1
32732,please add the hit counter changes to your description thanx,1
32732,maybe this should be also ,1
32732,this is my workhorse we should try a production test before deploying it,1
32741,is there anything in here thats not covered by the install instructions in the readme ,1
32741,this is a problem on all the queuey calls so i filed  to take care of it everywhere,1
32732,i might change this one in advance of changes made in this change what happens if i do ,1
32734,okay  nevermind then  ill land the commit and update it i happen to have apache running on port  and no php on nginx  but as a reference for others  that shouldnt be there  while the short   timeout is still useful,0
32729,done  thanks for the review feedback,0
32741,thanks  i added this in in the future  can you make your commit messages more descriptive so i can pull them while keeping a clean history ,0
32741,right  the client would need to look up the site keyed by the queue url if thats important should the site be a part of the encryption key ,0
32748,it looks like  is a mutable object you cant use mutable objects as dictionary keys,1
32750,this double check to feels like its breaking the abstraction layer of i suggest more    ,1
32748,you might consider replacing line  and lines  with  ,1
32748,nevermind  youre using   which is a static string i blame the long day,1
32750,same comment as above,0
32748,now that i see what you are doing  you definitely want     ,0
32757,sorry to be picky  could you please fix spelling in this comment exist is misspelled exsist and add a space after a   thx,1
32756,please add some constant declarations so its easier to decipher the params in the get invoc,1
32756,please make trip a symbol,1
32756,i think we could just edit the params hash in place theres a delete method on hashes that may be of use  this should only be  lines of code i think,1
32732,is there a reason why it might not work  it can certainly be tested on a production server before deploying,1
32226,as i think i said in the original ajax pr  each line should have its own var i do see that you copy pasted this from elsewhere,1
32732,yes is that ok ,0
32732,yes  good catch,0
32767,are you absolutely sure about this ,0
32732,go ahead its not a big deal,0
32767,if you have any time to fix it  go ahead i just wanted to get as close to working as possible because no one reported that these bugs still existed until i found them tonight,1
32732,would it make sense to remove this file from source control ,1
32732,right the hit counter wasnt working  so i fixed it the database connection change was done to eliminate repeated code,0
32732,are you sure it should be written to   i never saw any html files written there should we just remove this script from source control  and you can keep a copy of it in case you need it later ,1
32732,can we remove it from source control  you can keep an archive of it locally,1
32573,i added documentation for these functions,1
32732,i would move them inside of,1
32226,massive  to that it is harder to read and uses considerably more resources    there was an interesting talk in an irc channel ages ago ill see if  i can find it later  where it was described as being almost like the  following,1
32732,i have experienced some differences between the production server perl and the development environment perl setting up a test script and testing it would be good,1
32774,this causes warnings  fixed,0
32732,wouldnt a message be better than none ,1
32606,they are from the disassembly of emi would just adding a comment saying that suffice  the numbers seem to pretty much be magic to me,1
32732,would security be sufficient without them  are there other ways to be more secure ,1
32773,i thought we didnt need the  at the end of these  no ,1
32775,i just figured for every  ignores  we give them the option to turn it off id be happy to just give the option at  instead ,1
32775,probably should make this a constant looks like a magic number to me   ,1
32778,please fix this  thanks,0
32732,no this is the sourcepage and i was wrong  it belongs in subdomains prepage should be in  so what you did was write and it is in the right place lets keep it just in case,1
32732,good  if it can  easily be handled  please do  and add it to the description of changes thanks also that takes care of my concern above about  and   they can go along with the sseccurrittyy folder,0
32775,when does this happen  should we do something here ,1
32781,all functions defined by twig are prefixed by twig to avoid conflicts please do it here too and twig may be better here as it is only an internal function  to be consistent with twig itself,1
32782,that sounds good ill remove this function,0
32761,sorry if it is really stupid question  but what are package tasks i could not find anything at area nor wiki and if it should be done in a develop script  which one     when creating this fix  i just thought of the best place to insert it in  and i ,1
32792,note that if is true  then has no implact,1
32781,ok i change this,0
32789,agreed  this part needs to be fixed,0
32606,for me its just fine  minor magic numbers,0
32807,is this correct  should it be true ,1
32807,you have used  in a few laces you should add a constant somewhere  same for above,1
32684,just checking these off as i go  done,1
32811,seems like a bug fix  should be a separate commit,1
32801,totally agree  ill change that around and include that as part of the pull request that takes phils feedback into account  thanks ,0
32206,lol  i understand that  do you by chance have experience with jabber libs in other languages   i may just look for a good python one or something   looks nice  ,0
32839,since the views are already separate classes  can we move the defaults into those classes as well ,1
32839,im seeing this pattern a lot in these views  can  get refactored to eliminate this duplication ,1
32839,this switched from  to  is that right     update i see this changed everywhere  so this is correct,0
32853,i wouldnt have the constant check  you do need a check for  through if you dont have this test  ,1
32684,s removed    re the exception  it is unlikely to happen  its the exceptional case     it is easy to catch this case so why not   i came across documentation stating why a generic runtime exception would be thrown in each of these cases  and if th,1
32839,we should test that latest also works for a fallback  but possibly not here,1
32839,i see what this is doing forcing a full clean so that we get the queryset  but it should be calling  so that its not so tricky,1
32684,typo fixed and added a  for the unit test you can reassign this later    i thing the this method is a closer fit to the other conversion methods in  as things are right now  the only things in are the actual model clas,0
32684,added a  for the unit test either i will get to some of these next week  or you can reassign this later,1
32684,i agree  but this will bring other changes  marked as a todo,0
32684,this should happen with a change to since we are using that for part of the serialization  that was the code that came from you mentioned wanting to improve this  i think that if we can change   helpe,1
32673,okay  here  this is true nothing wrong with saving draft or recent in the db but below  in  trying to set recent will give unpredictable results and should fail  as that flag should only be changeable   by the server  so it should be e,0
32853,i might have to release it  or use another strategy here to release when needed,1
32869,i think the test could be   wdyt ,0
32869,agreed  thats a crappily named test ,0
32732,to clarify  does the html file get written to   also  isnt in source control should it be added ,0
32732,yes  both are working now neither were working until i changed them,0
32222,missing docs  if you add these tags  they need docs otherwise we get warnings out of javadoc also line ,1
32355,this was easy to get rid of  so i did,1
32881,initially i loaded the context in the  module instead of the  module we can delete this line,1
32888,please use  and  with if statements,1
32888, should take care of that you either have it and its in shadowh  or you dont i havent seen it done in a different way its not posix  so we might run into other implementations  ,1
32888,this is a direct copy from  should i fix both  ,1
32896,can we make a reusable function out of this and the same functionality on line  ,1
32773,i think you are right  ill make sure tonight wasnt sure if the node version was different since i switched to using the commonjs form of the syntax  if so  ill remove good question,0
32900,youre right i glanced at it very superficially  and assumed that was the  problem here is the error i get when doing a query count of the following  filter,0
32355,for debugging  probably remove this,1
32900,im trying that now and dont get an error or any noticeable problems  but  then again  also didnt cause an error ,1
32908,this is the relevant change the others are mainly pep changes absorbed after a rebase,1
32904,i wish it made sense to me i dont think gabe ever actually do a thor new on a brandnew machine,1
32904, ya probably not ,0
32915,ensure that when a single file is sent in  the output is a single file and not a list    ,1
32248,lets make this more functional    ,1
32921,as discussed previously  the interesting part here is that the  chooser  of the password controls the account once the email is verified  so unlike our current implementation  an accidental click give   the attacker  full  control     i think we need to m,1
32924,good thing the meet  discuss position isnt called the meetndiscuss position lol what a fail,0
32921,so at a higher level  the wsapi handlers will need to verify a password is provided if required,1
32924,this fixes all the counting problems,1
32921,r  on database changes  we have some challenges here with migration  aside from the basic issue of getting the mysql tables altered  all outstanding verification links will be broken  they wont   have a password set  we need to figure out how to handle,1
32921,ditto here for the comment in complete email addition,0
32585,lets add something like this so we can override settings without having to fork  ,1
32680,agreed  removing it i just put it in order to mimic the same approach already found at lines  or ,0
32680,yes  the logic you have is correct  and the  is unnecessary    nearby code follows the pattern  followed  unindented  by the successul case you dont have to worry about the successful case being executed when the exce,0
32248,i like your approach i think though that my approach may be a bit more readable but your approach is definitely cleaner,0
32680,now i get what you meant and yes  youre right      i personally would do a massive refactor everywhere that pattern is used in a different branch,0
32966,that is fine  please comment that after you pull it would be difficult to  comment that section on my fork as we build that artifact    on another note  ive seen a few posts where people are interested to  contribute to finagle but are confused about s,0
32680,right  sorry for false alarm,0
32748,will default to a destination that matches your long option name so in this case  the  argument is unnecessary up to you if you want to keep it anyway,1
32978,cool  i still think it might make sense to offer a bulk api in the  server to reduce this thing down to a single   but im ok to merge it asis,0
32986,the needs to be caught and logged carlos  i am thinking closing the selector manager itself is bit extreme  i will make that change and merge it in  if its okay with you,1
33002,please add some text to the readme indicating that  is treated as a special field and expects an instance of ,1
33002,id like to add travis ci to this project for running the tests  too  but that can come in a future enhancement,1
32986,ummm  maybe youre right i dont have my notes with me right now you known the code much better than me ill be happy to test the changes you thing are better,0
33010,i know i suggested to allow this on methods  but im not so sure anymore     basically  we always exclude them unless you have set a annotation so  adding   and then does not seem to make sense to me so  id sa,1
33010,what about removing this  its redundant with ,1
32986,i am very interested in reproducing the memory leak  this is your stack right,0
32986,seems its handled already as you mentioned lets do this leave the handling code as it is i will pull in the null check alone  please open a pull request for the leak  if you reproduce it again and   include detailed information ,1
33002,this is fine  but i meant that you should update the readme doc its unlikely that anyone will read this  unless they generate the rdoc,0
33002,also  you might mention that they only need to set this once that is  we wont overwrite it if they dont send it to us when updating the user,1
32222,suggest we add a comment about how to get this to run in sts,1
32222,suggest we add a comment about how to get these tests to run in sts,1
33035,im pretty sure we need to keep the domain name here this script is meant to potentially be used on arbitrary external domains,0
32781,hhamon keeping localized in the name is a good idea imo twig already has filters to format date and numbers in the core the difference here is that these filters are using intl,0
33033,as discussed  for consistency  lets make this a link as is done for app commenting,0
33033,minor   for consistency  ive been trying to use the  method whenever more than one property is being set these two lines would thus become    as you did above  with   ,1
32781,and i know it is the same syntax than the previous filter added by myself following a discussion in the twig issue tracker but i find these names quite unreadable  which is why i suggest renaming   them,1
33040,is there a specific exception that happens in this instance  i would really like a less generic rescue here than simply from ,1
33035,it seems like this section of code could be simplified if we just always return a thumbnail from our servers instead of sometimes linking somewhere else the main benefit not hitting the database if   theres an external url  is lost since were now getti,1
32741,if im storing an encryption key for this user  do i need to store an origin as well ,1
33001,this looks not good to me a constant like this  also it changes the default profile picture  i will go ahead and merge this for now but we need to change this,1
33041,could we maybe turn this into a function currently i dont really have a context what these are  it would be nicer to simply ask it a ,1
33041,actually this test looks exactly like the one below minus the typo,0
33040,in my specific case  the error is   but in reality  in under what exception would it be okay to leave an order in an noncompleted state when there is a valid processed payment for the order   also  i   imagine there are many different excepti,1
32921,we left in an unnec pass arg to lower down in this file  lets fix it,1
33054,this wont work most likely consider apppath  how about     ,1
33035,were not always generating the thumbnails were only generating them for json results since thats what the widget uses    that being said  im not opposed to returning a thumbnail of a constant size  hosted by us  instead of sometimes linking offsite,1
33054,yeah i tried that and i came to the conclusion that files that are  included from app should have the app  removed but files that come from  some where else should have that part in the path to avoid confusion and  namespace conflicts    example   confi,0
33035,added a note in,1
33054,so in essence  the app folder is special  all other folders will be referenced with the name of the containing folder,1
33035,that breaks  returns something which already includes a domain  its not perfect  but its easily fixed if users set to a full http path,1
33050,i think that normal users are not granted permission to view items by default when using cancan cancan is a whitelist system,1
33054,this one is a bit tricky  ill hack around tomorrow to find great solution,1
33054,thanks   ,0
33063,although thie has a nice ring  well go with your change,0
33045,i went to to test something out     we never discard sources      the default value of zero true in the config does work if i tested this correctly,1
33070,should this be defaults to the system default temporary directory or something like that ,1
33070,ah  that makes much more sense thanks for all your contributions by the way,0
32732,they were working  at least the db hit counter was why would they stop  they stopped after i changed the db password  but started again when i changed it back   ,1
32732,i cant change the password on the server until the changes in the code are made please remove it from your copy i removed it from the repository copy if you cant  we should get the changes into   production asap,1
32732,yes and yes how do i do that ,0
33045,i think this is another point in favor of my original true false method youre using numbers and numeric tests which is still bastardizing types just like using true false not you personally  but   proponents of   while i claim true false is much more,1
32732,i checked the repository first  it is not  it is  sorry about the confusion is in the repository and there are html files in there some of them are hardcoded for the present like quotes,1
32680,the thing is that i had the   problem after enabling the sharing feature in the plugin  while i had never ever faced it before without the sharing option    that is why i thought about creating a test for the specific scenario where i found the prob,1
33072,oops  pull in  cleanup after     sent from my windows phone    ,1
33076,i think this is reversed  we want ctrl g on win and ctrl l on mac on mac  cmd g is already mapped to find next,1
33078,i think erik purged the crlfs that were already there in my copy of this branch over to there are no crlf issues,1
33078,cool hard to tell from these github diffs,1
33077,this function should probably have a test its not entirely clear what form the  object should take,1
32792,is there a reason you did it this way   to me  if there is a session owner it should define the auto close behavior  but maybe you ran into a practical issue there     specifically i would think  ,1
33076,it looks like is pretty well supported ff  chrome  ie   so to simplify things maybe we should just use that ,0
33076,the strings have already been concatenated  so i think you want the last arg to be just ,1
33087,havent checked this yet  but are you sure about removing the  and  closing tags ,1
33087,i in fact should not be    ill update the pull request    thanks,1
33088,probably dont want to leave code in that is commented out in future months youd wonder if it wasnt valid  or wasnt completed,1
32992,i see you changed this from what happens under the hood to something that describes the intent   should we surface whats under the hood   maybe not at the stakeholders level,1
33091,please use braces here instead of just a newline and tab to represent code within the if block ,1
33091,what does  mean  talks about using  for  perhaps you could write a line to document what   does  as its not very clear from just reading the code ,1
33084,lots of macros here can you move the macros inside the function body to avoid duplicating the function header ,1
33035,okay  ill look for write a template tag which fixes the url so its always absolute,0
33035,indeed    constantsized thumbnails sounds like a good idea to me  but it belongs in a separate branch,0
33115,isnt with arguments is deprecated  and you are already using thus silentrules looks redundant,1
33070,youre right what about this  by default is empty  and assumes the system default temporary directory    ,1
33127,i moved those tests to  in ,1
33124,please add  to your global git   its a personal choice much like editors are,1
33076,did you want to swap in the upgraded regexps that glenn came up with  or wait until later ,1
32781,maybe we can go for something like  ,1
33138,it would be preferable if you could use tabs when you modify this project,1
33076,we can remove this commentedout stuff  right ,1
