pull_request_id,body,Agrees
18803,yea  i completely agree   ,1
18888,the cast was already in the code  but in fact it is not necessary because xy is passed to the path initializer  which performs the cast  i can take it out,1
18860,been writing a lot of iphone code lately does it show  p,1
18860,huh was wondering about that figured it was legacy code of some type    i can imagine bad things happening with this setting say i wrote a quick plugin to double ender pearl damage  or make each use summon a dragon  or whatever shouldnt there be a c,1
18896,i just discovered a critical bug  for rem units  if is not px  the will not be correctly computed in   because on the html element rem is always px the initial value right now rem is treated as if   it ,0
18860,there should  but none of us have access to it therefore  we are stuck until a we do get the source or b a new border module is integrated into guest part b is my personal favourite  as it is a form   of administration,1
18890,as a rule  after weve released galsim in some official way then i would say to keep such things for backwards compatibility  but given that were still developing it  it makes sense to me to say that we   want everyone including developers and eventual us,1
18860,voxelborder has nothing to do with that  infact that was written wayyyyyy before vb that is there doesnt now because some long time ago the was executed by the bukkit guys in the wrong   place at the wrong time and if you moved the pl,0
18860,ps voxelborder does allow and internally disables the use of for teleportation,0
18860,wtf   who is fucking with my if statement  ,0
18860,what the fuck is wrong with you  you do understand that it matters which order the coordinates are input in right  if they are not sorted shit wont work,0
18899,i dont think you need to reregister the signal handler  youre thinking of libevent timers,0
18898,patch looks good curious where did this routine come from ,1
18899,it might be a good idea to also unregister the signal handler just before is called later in,1
18900,this will have a global effect on the tests and will need to be undone at the end of execution perhaps     ,1
18900,i think it would be better to rename this file to something like     additionally  it might be worth mentioning inside the file that this is only used in the  tests,1
18900,this file needs to be added to  for automatic test pickup see ,0
18900,this line is fine  but i dont believe the  is necessary normally       would suffice,1
9159,are multiple plots with the same range supported here too ,0
18901,try,0
9159,put an empty line under all your header lines,0
9159,no i am not able to differentiate between tuple of expressions and tuple of ranges as both are of length ,0
9159,i think  should be replaced with ,0
18902,this  is redundant  since it is within a  block,0
18903,what exactly is this doing here   leftover debugging code ,0
17992,at first i wanted to do as key  mode as value but it is not possible   if we want someday  multiple for one mode who knows    the only way i saw was list of    ,1
18889,right spot the guy who doesnt work with video much me ,0
18860,i understand why youre using the class in fact  i switched to use it as well i switched for because it seemed a better fit  thats all,1
18895,sccal beware that current version of of detects the bitness of the current hosting process if is always delivered in a x flavor  that should work if this is not the case  you might be willing to   consider doing something like t,0
18860,theres a good reason for this if youll look at the zone class  youll see ive already rewritten it to handle coordinates in the order they were selected rather than highestfirst this doesnt break   backwardscompatibility at all  btw sorted coord,1
18895,i may be missing something im a bit surprised that this works indeed  probes for the in a specific relative subdirectory structure see this for more info,0
18860,all i did was move it down a bit since the code now handles null arrival points by placing you within the target port at a position calculated to correspond to your current position within the sending   port  the previous error message that was in the if b,1
17992,im thinking of this branch to change the highlight     for raw cell that dont need cell magics prefixes     you could match on a git diff patern  or else maybe even  that should be handeled correctly by normal modes     tex for example ,1
18904,my first idea was to define a tuple type and  instead of  this operator i would have used for both transition and merge however  i found working with tuple types less convenient than just having each   field as an individual argument of ,0
18904,while i agree in principle  one should never have using directives or declarations at file scope in header files however  using declarations in a definition of a class can only be used to import names   from a base class,0
18904,i have no definite answer yet but i want to mention that for some modules initialization at least in the first iteration will depend on the first input tuple and cannot be done before seeing this,0
17992,it is usefull for raw cell  where you can start on   end  im not sure   ,1
18904,i see your point and tend to agree names are but sound and smoke ill change it ,1
18905,separate nonrelated issue  isnt it ,0
18905,were using phpdoc for comments  not oneliners,0
18905,again  should be in a separate pullrequest,0
18905,wrong code style check ,0
18908,fabpot so the message keys are fine  the way vicb described it was exactly the idea,1
18908,fabpot any preference in this  the patch works fine without the   but i can add and implement  too,1
18909,why is this change needed ,0
18911,i was thinking perhaps we need a grunt task for this,1
18912,might wanna add ,1
18909,thrift uses to store the path to the thrift folder,0
18886,joya,0
18903,my bad i did remove it from our local installation  by for some reason failed to commit it,1
18913,also missing whitespace here and on line ,0
18907,this pr is simply moving   existing   code about for now  for simplicity in this pr  its just about making the testing process reusable in rd party twig extensions  optimizations should go in a   separate pr,1
18914,i should be capable of providing my own instance what if the listener requires something other  like services  ,0
18899,according to this thats actually not the case    but after reading that again  im going to change this to be a http request to ensure that we dont do this midupdate,0
18916,moved the comment remover in the backend,0
18916,all of wence accessor were written that way  i assumed that it had to do with property decorator being runtime whereas cython code is compile time  ,0
18916,it is kinda ugly  but it is backend code  the fact that you have to know the side effect of the accessor does not bother me much especially considering the code of the accessor is actually just above   also  those line are required only because we have to ,0
18899,this is a good pt but wont be necessary after i make the changes above,1
18831,why not static as well ,0
18918,i tend to use  for stuff like this will take any symbol with a  at the end and call that method on it and use the symbol for pretty error messages so good things like     etc are all possible,1
12392,yes  good catch  ill add that documentation,1
12392,yes  i added it here too now,1
12392,sorry  i started this file by copying the airy version and forgot to edit this description,1
18883,yes no notreally  i found this  but you basically cant catch only some type or exception  or you need to use a switch case each time and reraise them  in the other hand  you can throw any,1
12392,yes  the python layer has these names for  but we never changed the corresponding stuff in c    and i dont see a compelling reason to,1
12392,fine  i just couldnt remember what we decided  ,1
18885,yes  need the  to pass it as the selector for the constructor   class is added by js  changing id to for consistency    ,1
18885,hu ok  hum not sure i understand   just the if statement  or the methods called inside     because  might not exist exist on other subclasses,1
18920,this could repeat the twice in the title ,0
16806,you should use otherwise some time will be spent centering the data which is not necessary here,1
16806,besides the memory jump difference iterate on active features or reduced set should do the same amount of computation and it should at least for small data be almost equivalent right ,1
18919,lines should be wrapped to  cols please,1
18919,please do not use global variables  i dont like this solution at all,1
18919,again  no globals  dont care whatever else you do  please no globals,1
18919,this is not correct as there is no c support i guess this is a  mistake,0
16806,you dont need a  between parethesis,0
16806,if its not a bug it should be consistent across fit methods,0
16806,improper docstring put a real one or dont,0
16806,and its also wrong since it should be,0
16806,i still dont get why you need this attribute since during the fit you can pass that should serve this purpose in the path function,0
18921,the pool is only used  if a is present could you move the call to   i will merge your pull requests as soon as possible  thanks again for your contributions ,1
16806,if its used only internally dont use an attribute but just a local variable,0
16177,you might want to fix that p,0
8111,theres a double space here p,0
16806,sounds like a boolean flag it should be something like being a list or a set and no violators is equilavent to,0
18922,ja pdf does not yet exist  and pdf genereate is very difficult  temporarily  pdf link switch to en,0
16806,if you pass a subset dont do the do over all the features,0
18924,tried changing method signature to  but got strict notice declaration of should be compatible with that of ,1
18924,an alternative to throwing the would be to allow the  but use default values here for the checked  unchecked  and hidden element values if the element is not of type,0
18925,just before this line  ive forgot this,0
18897,hi     currently there is an error in gamma effect imagick driver  it is throwing failed to negate image    should drivers share the same descriptions for the exceptions     as for now it is not true i can put all effect exceptions in order  but plea,0
18927,you shouldnt need to use  here  just use  when you want to pass the call on to the inherited version,0
18927,unfortunately the  method on a user is very expensive  so we need to be very careful where were using it  or find a way to optimise it,0
18927,this method is likely to be very expensive  at the very least it will need to get the bounds from the gc object and do an  filter using those bounds so that we can roughly cut down the matches using   a tile index filter    if this is just to ,0
18927,same again  this shouldnt need qualification,0
18927,this change should be unnecessary  rendering the  partial from a changeset view should default to the one in the same view,0
18927,why are you converting a perfectly good use of a named route back to the old format ,0
18927,please dont duplication the  calculation here  just add an extra parameter with a default value  and then make this routine call it with a different scale,0
18875,you can pass a tag name into  which then behaves essentially like   but during parsing so its affected as well,1
18929,can you put a comment for the different arguments that take a magic number boolean value  eg      ,1
18929,im guessing this does sideeffects if thats the case  it should take a ,0
18912,inline the type conversion do not use  lines,0
18929,oh  nice  you can have a timeout on a test  did not know that ,1
18929,is this method really useful ,1
18895,the problem is that mstest would not copy  into the  directory  so when tests that used would fail because the dll is not in the path    heres some documentation i found on the matter,1
18912,missing space between  and first letter of comment,0
18912,actually  this comment is not so useful could you try to be more verbose ,0
18912,youre grabbing same element  times one for isset and the second for  you could try to simplify your logic by moving the outside of if scope and doing the isset out too that would also allow you to inline the control structu,1
18912,you can inline this semantical error it wont exceed  chars,1
18912,quickly reading the code im unsure if we already support the aliased class names do we support this here   also  why reassigning the from class name is necessary  it doesnt make any sense to me  this is a clear situation where we lack of a comment here,0
18912,you can inline this semantical error,0
18912,missing space before if and open parenthesis,0
18930,i think  would be a better than   but i wonder if we should simply throw an ,1
18930,this will throw an exception for the following    i think that  should behave like  in unix system,1
18931,i think you dont need t  type wild copy paste  ,1
18931,this looks suspicious but i may be missing something,0
18912,you have extra spaces between the end of variable name and the  sign,0
18931,do you need t  type  trait  trait ,0
18912,remove the extra space between variable name and unary operator ,0
18897,yes  i like your suggestions  please use these messages in all drivers  thanks ,1
8259,i dont understand why is being used here  could you explain this ,0
18930,the reason why i used is to be consistent an is also thrown if for some reason a file could not be created line ,1
18895,well have to keep this in mind  we have not built a release that used a native dll up until now,1
18895,although  all the configurations are set to build x  i might be wrong,1
18930,the problem with the  attribute of the  annotation is that the test will pass if any code in the method throws the exception usually its better to use the  rule so you know which method threw the   exception    in this ca,0
16511,  a bit hacky but at least it honors the  argument,0
18893,is used all over the place in figure it is a readonly list of axes  it is being tested for emptiness  i could enclose it in   but it would not add anything,0
18931,cc  not needed,0
18874,doing this can be tricky if you just define a function  in the devtools package  that function will be called when you run  from the r console  and it will be called when you call  from devtools but this   version of,0
18931,why the check for range position  could you add a comment,0
18933,are these changes part of dynamic configurations  if not  i can merge them separately i assume theyre for some idegenerated files,1
18932,this one will need a ,0
18931,why not using a regex  so that the naming match is precise wdyt ,0
18914,extra space between index name and ,0
18930,the change to add the  was added after the  release  so we can fix it now without breaking anyone,1
18914,how would this work with serialized cached instances ,1
18934,no real reason im just trying to expand these shorthand rules into their longhand counterparts so i can detect similarities easier    for example,1
18914,i also have same question as hosiplan ,1
18914,first letter should always be uppercased do you start a paragraph using lowercase  p,0
18931,i will remove it,0
18895,keep me updated should you encounter any issue  please,1
18914,you can inline this error constructor,0
18895,hmm so the native dll would end up next to the assembly and would be loaded by the default interop probing mechanism this will work if you stick on only delivering an x version of,0
18931, can trigger sideeffects ie  lazy typechecking  you should wrap this in a  ie   with ,0
18935,i think were digging ourselves our own tombs with this not sure if it should be handled in this pr  but do you agree that we should stop doing   and instead allow entire strings ,0
18935,i agree plus this is hard to understand  to my opinion i mean  the multiple drivers thing,1
18931, can trigger sideeffects ie  lazy typechecking  you should wrap this in a  ie  replace  with ,0
18935,no  for sure not to be handled in this pr  but still to be handled somewhen will open an issue,0
18914,i wouldnt store the instances in i would create new class  that would provide them or could provide them,0
18931,if it works  its better to use though  it may not compile with scala  you need to test it  if the name constant is not available in scala   keep your code  but add a note so that we remember   to get back to this,1
18895,this will work if you stick on only delivering an x version of    well  looks like kgybels is already bumping up against that limitation on his repo so i guess well be changing over to amd,1
13932,sure we can do that and woud end up with  classes subclassing from one and it would be easy to do obviously  but i wanted to keep it to gather for now until this is the only concern  everything else is addressed and pushed and rebased with master so some,1
18936,missing line break between param and return,0
18936,id still leave this method here commented  they are the reference we have when we implement the concrete table inheritance  table   class  which we call as ,0
18936,missing space between type conversion and variable name,0
18936,you can inline this type conversion,0
18936,you can inline this call,0
18936,your line breaks here are flipped,0
18931,ok  this also explains my above comment  ,1
18936,create the query as a variable and pass it to method call,0
18936,use  to build these type of strings,0
18939,presumably this is going to have a global effect  which isnt that desirable i dont really have a workaround for this  its merely an observation,0
18939,it would be nice if one could change rc params even after the initial import  but im not even sure any of the other backends support this,1
18926,which should see its note removed seems highly awkward to me  however  of the git object seems like an informative addition    how about the oid of the git object to remove notes from ,0
18926,how about the oid of the git object to remove notes from     deal however  please use the singular form only one note per git object per namespace is allowed,1
18940,do we want to put in a safeguard here from getting stuck in an infinite loop  is that a likely occurrence ,1
13932,yeah im not sure thats the right solution either i may be getting old  but i find it difficult to keep track of all these conditionals in my head,0
13932,given these else conditions are identical  i think you can significantly reduce the complexity by using,1
18940,a comment here would be nice i think this is using a bisection method to find an optimum solution  but it would be nice if i had some confidence that that was the case  ,1
13932,ditto  and the next one,1
18940,there is a lot of tight coupling here with the axis knowing about the locators private  attribute can you think of a neater solution short of adding  and  ,0
18914,i agree with you guys    for sure this is not the best approach  but the current events system cant handle this without create a event manager per entity class  and we dont have a di to store shared instances    if you have a better solution are welcome ,1
18942,when you use a  or  you can continue using the same command without saying so using  use  in this case,0
18942,same as my above coment here,1
18942,this is quite the smell id like someone with a bit more knowledge on to weigh in here,1
18890,quite right   error fixed and pushed,1
13932,lets leave it till the end its definitely much easier to review when its all in one place  my biggest concern with introducing inheritance now is that once we do and its a public class then we have to live with that forever with this code we can alway,0
18942,can we avoid using a curl here ,0
18942,ive seen this twice now it seems like we wouldnt need to rewind the file since we dont appear to be reading it anywhere ,0
18919,this code had been made by you sir we havent touch it,0
18942,for cucumber tests  we want to test the happypath of our code these tests are better left to testing using rspec you should remove all the cucumber tests that look for errors and use rspec to test   those cases,1
18943,i need another pair of eyes on this when running threaded  the packobjects code segfaults quite regularly inside  when calling   more exact when trying to free  in  ,1
18874,but couldnt we just insert it in the namespace environment ,1
18942,if we are going to use a block and split it onto multiple lines  we use the  style    ,1
18944,why do you do this ,0
18919,nope  i dont have this in my repo local repo  so it isnt my code at all,0
18896,this problem appears to be restricted to webkit  and may be a bug the spec says that rem is equal to the computed value of  on the root element  except for  on the root itself in which,1
18931, needs  have you overseen it or do you mean that it is unnecessary  to check the tuple class ,0
18931,ooops sorry  my mistake,1
18896,just to clarify  this bug has to do with  computed  values in webkit the values output by sass were always correct and seem to be tospec  which is why tests didnt pick them up what happens is   that if ,1
18945,what is this trying to achieve  if the typeof window is undefined then use undefined  otherwise keep the same i struggle to see any difference introduced by this line,0
18945,isnt there a nicer way of doing this  i think i understand why you are doing it  but im not sure about this    also please can we delete rather than comment out functions,0
18931,yes  good idea i didnt think to that,1
18945,so the makefile at the moment generates a version for node and a version for the browser and the browser version lacks alot of features and has some bugs  why would you want to run the file on   the server ,0
18940,apropos of the comment below by pelson regarding use of  i think this method needs to start out by checking whether is being used if it is not  perhaps the method should exit with a warning   rather than raising an exception    to avoid ,0
18945,couldnt this break things for other people  how does amd know that we are providing less  excuse my ignorance at amd  can you point to any online resource about it ,0
18946,no need to confirm callback existence as you ensure that on l,1
18946,no need for this check  it will always be true,1
18947,i hope the intent here is clear i think this is a kinda neat solution to the i need to update this json value problem    the easiest way i found was to say     since the incoming,1
18946,the same for callback checking here,0
18933,yes they are for ide generated files,0
18948,woops  forgot to send movements to other players,1
8111,see  i told you now  typos any other comment about this pull request ,1
27933,gah  i dont know what happened here i just wanted to add the few lines regarding helm ,0
9707,if youre fixing coding style  maybe also move the position of the  ,0
32070,no worries zacc  reflecting back what i primarily trying to get at is that method is returning a  i felt that a didnt convey that an instantiated is what is being returned ,1
32072,what is the impact of removing the headers param ,0
32074,i know it was there already but while youre at it,1
32074,ok i guess ill just do it after merging  rest is good thanks ,1
32075,make it  and remove the super on the next line     with these two changes see one below on line  the class names doesnt need to be repeated ,0
32075,uh rereading the code now  i think i understand it better ignore my comments it changes from a basestring to a list ,1
32079,lloyd   i  have grammar problems  ill update the comment,1
32083,cool ill change that up,1
32084,should be  instead of  ,0
32084,assert    it asserts the regexp can access match the string,0
32088,could you  please  replace tabs with  spaces here and everywhere else where they might be  id suggest adjusting your editors settings to use  spaces for indenting ruby files,1
32089,your indentation is all wonky here though   spaces,0
32093,thanks  you are right,1
32094,this comment has grammar problems,0
32094,lloyd   i  have grammar problems  ill update the comment,1
32102,verified removed controller wasnt references anywhere else,0
32102,i like the name change  is more granular and clear to me,1
32103, ,0
32104,calculation for block size for layout in firefox  doesnt reduce size based on marginright value,0
32102,  on addition of comments like this,0
32103,but that might be unreadable terrible craftsman code,0
32108,the associated model should be removed if all references to that model are being removed,0
32108, and so on,0
32108,did you mean to leave this in  also   is useful here,1
32108,odd place for this,0
32117,i think this should be formatted a little better,0
32117,this should have a docstring or since it seems internal a prepended underscore    actually  i think both would be good no need for a doctest  just explain what the function does and that it is internal,0
32117,i think group generated is instead of generators are,0
32117,it says return the coset representation of an element  but there is no argument to specify the element ,0
32117,newline after the  also  the first sentence should fit in one line and be a paragraph on its own a short description,0
32117,soo previous docstring for format comment,0
32117,use automatic string concatenation  and that  is not special inside  strings      note it does not print so here  but the opening ,0
32131,we still need to figure out how to avoid taking a strong opinion on what the user needs,1
32135,ive been reluctant to add apispecific tokens to scribe  this is falls out of the scope of the library,1
32136,looks like my less compiler does things a little bit different p,1
32138,cant we use the  protocol here to get these values  or maybe something in the  module,1
32137,sure  ill fix it and send another pull request im not up to snuff on older versions of python i didnt know  lacked support for named exceptions ,1
32139,please adjust coding style so it fits see the if just below  also i think using might make more sense,1
32138,i tried both  and  but they dont work in this case  ,0
32139,what about just doing a  and if that fails then complain to the user ,0
32142,right now  the only difference between mac and windows is which configure script to run  maybe its best to just have one set of instructions instead of two  what do you think ,0
32141,i think you need to check for null and return an error here,0
32142,we can avoid if we update the configure script to only sudo the command that installs global npm modules,1
32142,lets add a link to ,0
32142,true but we havent yet ,0
32141,the  state is interesting when i was originally thinking about this problem  i was imagining more states  for example a  could put you in a  state  but then on the next character you would exit that   into one of three states ,1
32141,instead of exiting with a goto  i would be tempted to add a  state and have terminal cases such as this just go into that state and then let the loop exit naturally,1
32141,i was thinking of this too  but theres also the issue of operator chaining  im using the state machine to detect operators and dispatch the parsing operations  and  to parse the argument to the caret   it seems l,1
32141,yeah  that seems cleaner  made me feel a little dirty,1
32149,guys  but i really dont like this name  we write code  which is reading by manymany people  for me spring always is archetype and i can say the same about others  ,0
32150,but here it would probably be easiest to do this  ,0
32149,no  if you dont add  you should return just   also keep in mind may return   null    so  it should be something like this  ,0
32149,thanks  ill add the check,1
32149,you use here  however  if youll make changes inside as ive shown above this test will be redundant  ,1
32149,i agree i basically went off the original jira but i am more than happy to change this to something less obtrusive,1
32149,is redundant just declare in the config  add to the transformer element and autowire it  imho,0
32148,i think this is a mistake  both need to be there  i think  the second maybe in a pack,0
32148,i dont think we actually use many of these  do we ,0
32148,i dont like all the wagbotid business  maybe just an in session class  do,0
32148,whats this about ,0
32148,dont want any of these,0
32143,this seems incorrect mptt was also released  right ,0
32165,ahh good point  i would guess that a grep like that would be unreliable  i guess theres not much to be done here,1
32148,dont we want to use info on most rescued stuff  indicates an actual problem,0
32169,did you mean should be none  if so  how would be treated in the code  poisson noise from the object flux would be ignored ,0
32169,i guess we have to do some work to understand how our subfields overlap when it comes to photometry   when youre doing photometry  where does the error on the fluxes of each pixel come from     as i wrote it  this is meant to mirror how source extractor ,1
32148,i guess option  makes the most sense,1
32148,nan,0
32169,yeah i agree that  isnt the best but im worried that  might be confusing if we have an  class how about   on the downside   is a little too general  but on the upside it would mirror the  attribute of   the image cla,1
32148,so nice to be getting rid of this hardcoded stuff,1
32169,so  the equation in line  includes contributions  and  from reach et al  it doesnt include the first  which is the uncertainty in the background level this is because background   subtraction is not part of   and the ,1
32169,thanks  will fix,1
32148,  yeah  weve definitely got to use the existing fetch mechanism as the codename api,1
32182,i think this is a typo  it should be ,0
32169,not a  great  reason to keep this more modular only depending on numpy  and to make it slightly clearer what is being returned im imagining that most of the time these functions will be not be   used directly  but will instead be called from the imag,0
32169,i know this is a bit annoying although hopefully not  too  much more than copyandpaste from   but i think you should have parameters and returns sections here and the other functions below    people will certainly be doing ,0
32148,userstamp doesnt handle that ,0
32169,definitely agree that each function should have a full docstring im waiting to do it until were sure we dont want to edit the docstring for  too much more because it is mostly a copypaste  as you   said,1
32195,why   this seems like an arbitrary limit  you can push as much data as you want  youll simply tradeoff against collisions,0
32148,whats this for ,0
32169,ok  cool  just checking ,1
32148,whats all this ,0
32197, spaces to the left plz,0
32197,the line beginning with should be  spaces indented,0
32206,im confused what is this code doing   does the  object do something special after  is used   doesnt look like this code is using  at all after joining,0
32206,im not  sure  but from what i was able to gather  this just joins the room so that works the type is   and the conference actually a jid it seems that you have to be joined to the room before   the delive,0
32206,also  is not the most idiomatic piece of ruby out there ,0
32148,i think most of them are references  i was working on a way to just have to supply the ones that are not in the pattern as a codename  in a lot of places  the is more convenient to use than the name   anyway  and this is a ver,1
32148,with something like this  we would not have to list out any  only the exceptions to the pattern,1
32148,please be more specific  you want to put them on a different class  thats just moving them  you dont like the method names  or the way it uses the class attributes     ,1
32148,that seems like an api win since that is the most common case  would make it simpler and faster maybe too,1
32148,this is used by the tasks thing  so i think it will be a leftover and get deleted  took this out too  it is referenced in a tasks method  obviously we dont have any tests related to this nothing new   failed with it gone  and we want to remove that ,1
32195,theoretically  you should have  collisions at this point,0
32148,this seems like something leftover from a bad idea  ill see if it is referenced anymore  not used  i took it out,0
32195,and really  if this isnt a good test  thats fine i was also trying to test the clearing of redis did something if you ramp this up from   then more than this test would fail if you didnt clear redis so   whatever you think is best,1
32148,they are a bit of a pain  but dont we need something like this for a couple of things     wait  i cant tell whether you are pointing above or below,0
32148,youre asking me   oh  you mean just the  not sure about that,0
32148,we would have to test  but you may be right  i may have added it when something else was broken  or it may actually be necessary,1
32148,but it needs a test if we want to keep it and use it,1
32148,that was used for the which is now history  i think  this routing would be handled in the new rack based stuff when it arrives  i will delete it,0
32148,you mean i did this   sorry  im sure i never meant this as a final solution,1
32148,was only referenced in a couple of specs  got rid of that and i think this is good now  ,1
32195,there is no guarantee that there will be  collisions bloomfilters are probabilistic data structures it is  highly unlikely  that you will get a collision with your configuration  but  it is  possible    which makes for some great heisen failures in yo,0
32222,there is no any parsing of this subelement in the ,0
32222,as i understand this was copy paste  in the jpa adapter wont be applied on the polling task proxy it is direct adapter ability,1
32148,might have been a dumb comment  seemed like it wasnt necessarily user specific code  i think i need to catch up a bit,1
32224,use parens with   this is hard to read otherwise,0
32224,ditto this with parentheses,1
32224,wait  hows this working   is always  or ,0
32148,i agree  and i keep getting myself confused about the final api on this stuff    yes  lets address this by getting rid of the old stuff at the right point in the process,1
32224,use a fat arrow here also,0
32224,so  lets just get rid of these aliases as per our discussion on irc,0
32224,i was obviously half asleep when i wrote that,0
32222,thanks artem  we can actually remove this element as the transactions will be handled by the poller in case of an inbound adapter,1
32233,npc casting it seems dumb  but people do dumb stuff  bang crash    add this to    ,0
32131,agreed  although the user doesnt have to use for sure we should check to see if is defined  otherwise this will blowup apart from that  what if we offer a localization feature  where home    and action,1
32236,as this enum is public  it might make sense to give it a more c friendly name    how  do you feel about       ,1
32238,removed  as mappend wasnt being used in this module,0
32222,we do rely on the sub element of the  element for inbound channel adapter and we proxy the class if we have the  sub element to the outbound channel adapter gateway    the,1
32222,yes  amol  i understand  im about this javadoc its not reflect the reality of resulted  however  i think this code will be moved somewhere up  when mark will give agree to implement ,1
32148,this was  i think  we may want to move parts of this to session or whatever that becomes,1
32236,sorry  i overlooked this could you move this type to the main  namespace ,1
32148,session will be problematic unless it will play well with the existing session model class that is more or less implicit  and i agree with   and that it needs a better home,1
32222,markfisher what should be the best way to refactor this  should we create a common util class under where we store common xml config parsing utility methods  ,1
32222,yes  i am not too happy about having this duplicated code here basically the whole block is copied and needs to be moved asap let me nag mark again ,0
32148,all the changes in lib util have been reverted    delete,0
32169,yes  i was suggesting by default  which would mean that poisson noise could be ignored which it can at long wavelengths,1
32248,the function is not synchronous so error would be assigned after compilation and lost and its not  because you throw away result of execution you should probably use ,0
32148,these are related to the replacements for and that may have been on the user class   not sure what it was exactly before  but these are the class vars for the replacements,0
32148,this one will not new the card if it isnt there  it returns nil in that case  i think the use case depends on it returning the card when it finds it,0
32226,while this will probably always work  it should really either be  or  or ,0
32148,i dont think this has to be hardcoded  but it was convenient a few times in debugging  in any case  it shouldnt need to be hardcoded,1
32148,re the stamper attribute explicit in the version create  i think i may have had trouble getting the equivalent of this to work right for revisions  or maybe i hadnt done it right yet,1
28029,i dont see how this will harm anything,1
32148,for debugging  should remove when finalizing the branch,0
32267,bug  as its again instead of   fixing this with my refactor and adding a unit test because i am getting afraid ,0
32148,that may be debatable  but i changed this case back  i did notice the same pattern two other places  and i wonder if you find it the same there,1
32268,out of curiosity  why these  lines are enclosed with     is there something special about this syntax im not aware of ,1
32268,nothing special  i think there may have been an else on line ,1
32148,i think maybe the whole file can be removed  or at least thats the goal,1
32281,that line is unnecessary  the assignment is unused except as a return value,0
32148,im thinking that the order of these is important in thinking about which parts to add first  next   ,1
32290,should this be so it can be configurable in check definitions  why not use,0
32290,yes  it should be within check ,1
32293,the lack of a  caused the compiler error for me adding in type signatures helped narrow it down is this pull request missing a commit ,0
32148,hmm  this doesnt look quite right  needs checking,0
32298,exit code should depend on eeprom fill level if doesnt fit  return ,0
32299,i adjusted the start date  but i dont think this reduces the time it takes to build at least it doesnt with some fairly simple timings looking over the vbench code  it looks like the repo is rebuilt into a   clean directory for each commit i could be ,1
32148,i added a new codname method that looks it up in codenames,1
32297,one more second here leaves time for  ticks on the kinetic scroller timer  so a displacement of      pixels    that increase could be made dependant on whether kinetic scrolling is enabled or not  and adjusted on the current displacement s,0
32297,or not i personnaly think scrollbars are useless in that situation  except as an indicator of where you are in the view,0
32303,as explained here ,0
32305,this shouldnt be here,1
32305,a bit of an explanation as to what this does would be helpful,1
32305,when the server has a lot of ip addresses and i want to do proxy throught special ip  listen on that ip didnt help  server will connect throught default ip  this patch fix it  ,1
32148,i think this test can be if codename  but we need tests for it  then,1
32305,right  i get that i mean in the file itself  such that others viewing the example later can make sense of it that  and id collapse the proxy examples  no need for two  just document this option,1
32308,the problem with this is that i depend on a specific function being defined in this  if it were possible to override it  it would break a lot of things of course  this kind of override is not exactly a part   of any public api anyway  but at thi,0
32310, docstring and interactive form are transposed,0
32148,adding more tests so we only do this when we have a codename  ,0
32313,extracting the ray code out into its own class was necessary for making it easier to do ui testing,0
32313,this factory object is what im currently using to put together a sequence of worlds to be played in order  along with their descriptions it would probably be much better as some sort of dsl  or even a   json file  ,1
32148,i attempted to get rid of this  but there are clearly dependencies  what i intended for this is that it would be automatic  generated if necessary when you assemble all your packs with the core and   deploy,1
32313,similar to   this code could probably benefit from a nice dsl but in the code below you will be able to see how my generalized world objects are meant to be used the  reflects the layout of the world   used in practic,1
32313,notice how the  object is now fairly ignorant of gamespecific terms it is up to the  object and the file to introduce those this is a win  but does make the  object a bit more cumbersome to use,0
32313,this is about as simple of an object as you can imagine  but its mostly because i didnt really add any abstraction at all it probably can be the home of more interesting level specific logic later,1
32313,if it werent for floating point rounding errors  this point would be guaranteed to be within the  from  ,0
32313,because there  is  a possibility for floating point precision errors  i do rejection sampling and generate a new point if it is not in the distance range this is messy business  and is possibly a sign of a   bad model the problem is that the borders betwe,1
32315, below should also set this and become lazy,0
32148,this method needs to be used in a few more places  or the underlying  which iterates through the set members resetting the patterns on each one,1
32313,before the points we chose were truncated to integers  now that they arent we need to prevent displaying giant unformatted floats but i sort of hate doing formatting code in data structures  perhaps   this belongs elsewhere ,1
32313,this is a clever tagging trick which facilitates easy lookup of points via the  object that  wraps its points in its a bit of a kludge but works surprisingly well,1
32313,total hack this is a sign i am trying too hard  i should instead be creating an enumerator here  or storing and incrementing an index,1
32313,this is definitely a sign of an object that needs to be extracted whenever you have a method that says lets delete all the variables and reinitialize them  you are essentially recreating object   creation destruction mechanisms still  i struggled to f,1
32313,i was really happy to get this logic out of the ui code  although  is an incredibly vague method name,1
32318,what about something like  i feels cleaner  wdyt      ,1
32313,needed to remove this because the presenter needs to present messages throughout the game  not just at the end,1
32148,surprisingly  this badness is not introduced on this branch  though the comment is here  me thinks we should look at what this should be on develop,0
32313,determining whether the game is finished now relies on a boolean field  which is actually a bit cleaner than checking for the presence of a display message,1
32313,while it was a bit tedious to set this up  it makes it possible for us to both run the game as an executable script  and also control it grammatically from  testing tool,1
32313,this whole tool is a huge hack  and required tons of trial and error with mostly undocumented ray functionality however  it does seem to allow us to simulate a player pressing the wasd keys in an   attempt to reach a certain position in the world  which al,0
32313,this method is horribly long and ripe for refactoring it is also a bit of a minefield if you arent careful about how you handle the conditions  it is easy to accidentally forget to press release the right   buttons at the right time  which can cause the ,0
